_id,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,target
808f5106242c1343d80f8ad07df4dd59,56,admin.,married,university.degree,unknown,yes,yes,cellular,aug,wed,287,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
b9053e4eaa2deffee4fda62a562c9a1b,36,management,married,university.degree,no,yes,no,telephone,may,wed,8,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
7c66a90d0f6ddc857f240d140ff7cd05,37,blue-collar,married,basic.6y,no,no,no,cellular,may,tue,84,5,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.344,5099.1,0
0622b34e4cca525940cdaee3a7849f3a,62,technician,married,unknown,no,no,yes,cellular,jul,mon,123,2,6,1,success,-1.7,94.215,-40.3,0.8270000000000001,4991.6,0
fe6626cdb0323742be6b915c9e2190df,43,blue-collar,single,professional.course,no,yes,no,telephone,jun,tue,209,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
2094ca4378bebd8becd89f7addefab06,33,admin.,single,university.degree,no,no,no,cellular,nov,tue,100,1,999,1,failure,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0
278796a6ef2c5cca8be90b7e0c9684a8,48,services,married,basic.4y,unknown,yes,no,cellular,aug,tue,240,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
39b49c6e1de70f41c185094f2afd4145,36,self-employed,married,professional.course,no,no,no,telephone,jun,fri,161,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
a9c780820ac588f0ec1a5bbb57c56d5a,40,technician,married,professional.course,no,no,no,telephone,jun,tue,61,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
884cd51a43af8ca6c5bcd2e3516a7e65,50,technician,married,professional.course,unknown,yes,yes,telephone,may,wed,124,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
5299ebb51a99406352ed7b078233132a,24,technician,single,professional.course,no,no,no,telephone,may,tue,240,4,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.266,5099.1,0
3ac1965a81fc559a88ca33cfcd265f82,48,services,married,basic.4y,unknown,yes,no,cellular,nov,mon,218,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0
eedf48527d21621391aa5f34ee3647bc,30,blue-collar,married,basic.4y,no,yes,no,cellular,apr,thu,179,1,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,1
3202dcd0a787262a22fb64e594649c4b,31,technician,married,professional.course,unknown,yes,yes,cellular,aug,mon,67,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
569b7087d7e95643356019305e03eb44,28,admin.,single,high.school,no,no,no,cellular,apr,thu,571,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,1
51641527fc229a009d86a25bd4fd5c20,29,technician,single,university.degree,no,yes,no,telephone,may,tue,1051,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,1
4d08798b277a357677d1abd8b5cb93e8,30,services,married,high.school,no,yes,yes,telephone,may,fri,114,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0
693e9af84d3dfcc71e640e005bdc5e2e,40,admin.,married,basic.6y,no,no,no,telephone,may,mon,151,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
8d1059328ed011fb1297e90af7b89ef9,56,retired,divorced,high.school,no,yes,no,cellular,jul,thu,11,10,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1,0
9bfcf4abe7aa3603fdf1e37bbd9908ed,37,admin.,single,university.degree,no,yes,no,cellular,jul,wed,305,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,0
be574046ed4acc927a44e06de44989c7,52,blue-collar,married,basic.9y,no,no,no,cellular,nov,fri,13,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0
a7692b99330951d94910dfe80e2ee04b,34,technician,single,high.school,no,no,no,cellular,aug,fri,64,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
10604ca2d1499664eb4c3dd0cd8e7c76,43,blue-collar,married,basic.4y,no,yes,no,cellular,jul,thu,377,11,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.958,5228.1,0
c1f00667eaaa14d1c8fd9247cd32ec34,51,services,single,high.school,unknown,no,no,telephone,jun,mon,329,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
86589b38c60e99f644a2885f4064715e,58,management,married,university.degree,unknown,no,no,telephone,may,thu,205,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0
094ff97b06634a2446bb7b83b2817d75,45,services,married,professional.course,no,yes,no,cellular,aug,thu,125,4,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
cd755d9e91763d78823723bcfc35f36b,27,unknown,single,high.school,unknown,yes,no,cellular,may,mon,334,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0
27cf216aefe52d3245e88b0aa23a1677,39,management,married,basic.6y,unknown,no,no,telephone,may,tue,27,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
21144ef10ce1f208194f9394dbd94bc1,48,technician,married,high.school,unknown,yes,yes,cellular,aug,tue,126,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
a4b4c2a36a359b422f758a7379017341,52,admin.,married,unknown,no,no,no,cellular,aug,tue,91,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0
0165d038903a386d6b1aa7efc78e63a1,36,management,married,university.degree,no,no,no,cellular,apr,mon,450,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
9bf01c25af06f18440ccc6324304a808,30,technician,married,high.school,no,yes,no,cellular,aug,wed,143,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
b36d37628217aa3a434b8e31690307fe,27,services,single,high.school,no,no,no,cellular,jul,thu,377,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,0
24badf046b79c1f2b5451aebfca81ac8,32,admin.,single,university.degree,no,no,no,cellular,jul,thu,79,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.958,5228.1,0
af8c52055de9cba483e995f391225107,37,housemaid,married,high.school,no,no,no,telephone,may,fri,138,6,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
1fcf03d660898849912af39ac2af5ebf,31,blue-collar,single,high.school,no,yes,no,cellular,nov,wed,780,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0
af040db36897810bf38abbb4f00548b7,55,blue-collar,single,basic.4y,no,yes,no,cellular,apr,wed,171,2,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,0
7213a108bea351468ba752ccb10ce2c9,45,blue-collar,married,basic.6y,unknown,no,no,telephone,may,tue,209,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0
c8849c93465311bc4283eb12fdafe202,29,student,single,professional.course,no,no,no,cellular,jun,fri,95,2,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,0
3cdec52929c6c7f6c21aa1e620106f82,57,retired,single,high.school,no,no,no,telephone,jun,fri,74,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
2c2ac8d6bb8baa230705f4cd4d247374,50,management,married,high.school,no,yes,yes,cellular,nov,tue,174,3,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0
5b17cad76dcba37c92c005fb4e5778dd,38,management,married,unknown,no,no,no,telephone,may,thu,25,5,999,1,failure,-1.8,92.89299999999999,-46.2,1.327,5099.1,0
16a367b7061a4eaf929417a0969b33bb,38,services,single,high.school,no,yes,no,telephone,may,thu,685,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0
4a740223d1f27aaf81ab4bbbd952e108,51,technician,married,professional.course,no,yes,no,cellular,aug,thu,291,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0
56cf2f770209f47c33880ebcd0a0a647,43,self-employed,divorced,university.degree,unknown,yes,no,telephone,jun,tue,363,4,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,0
169c7a31eb0d6b96e4eae21bec189582,31,blue-collar,single,basic.9y,no,no,no,telephone,may,wed,143,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0
2ea3f0bbb3f9054c937dd746fcc1d9c7,51,self-employed,married,university.degree,unknown,no,no,telephone,jun,tue,143,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
65e20bca2b98c8cb3b4b7821c5ecb1ed,33,blue-collar,married,basic.9y,no,yes,no,cellular,may,mon,457,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0
6ac43614589ac168e2c0834a8e5eff4f,49,retired,single,basic.4y,unknown,no,no,cellular,jul,fri,802,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,0
c57abe2595f1af46226a7fd3d98e3857,28,student,single,basic.9y,no,yes,no,cellular,mar,tue,156,1,999,0,nonexistent,-1.8,92.84299999999999,-50.0,1.7990000000000002,5099.1,1
5c929d4a21ca9d3d1d23922062a39d29,36,admin.,single,high.school,no,yes,no,telephone,apr,fri,777,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
766c82d7c9348b45b084ec8c1513dc5a,46,services,married,high.school,no,no,no,cellular,may,wed,174,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
8b2efa2a472e743596aae87a67958b65,50,admin.,married,high.school,no,yes,yes,cellular,may,mon,146,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.244,5099.1,0
de309532eefc3a2ae4e422dedd8458a8,62,retired,married,university.degree,no,yes,no,cellular,nov,thu,329,1,999,2,failure,-1.1,94.76700000000001,-50.8,1.031,4963.6,1
ef3b1fc6acf26196060639db8e401ecd,32,technician,single,professional.course,no,yes,no,cellular,nov,fri,67,5,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0
9af316c4fc57902d84a65b9931375e33,28,unemployed,single,university.degree,no,yes,no,cellular,may,mon,434,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.244,5099.1,0
ea10109472fa34ff9b788b85f48d9a33,42,management,married,basic.6y,unknown,no,no,telephone,jun,fri,8,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
259bc1b98d8c59cc99e1047c2ca12cc0,50,technician,married,university.degree,no,no,no,cellular,nov,fri,302,2,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,0
47419f187b303ee869f980b9aa548b43,55,technician,married,basic.9y,unknown,no,no,cellular,may,mon,180,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.354,5099.1,0
b4ad4198e4a481bd80cc727e04ac55b6,31,housemaid,single,high.school,no,yes,no,cellular,jul,wed,125,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,0
12a00796ecbe65dcb434c63dbc176c74,56,blue-collar,single,basic.4y,no,yes,no,cellular,jul,mon,758,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,0
8b3411cae1afd554ba0e44f9440e3464,44,unemployed,married,basic.9y,no,no,no,telephone,jun,fri,9,8,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
c9105db71aea2763fa7e85b5715d7b9a,35,admin.,married,high.school,no,no,no,cellular,may,tue,172,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.266,5099.1,0
963dde9da64570e9e6dc5dd5881572e9,32,blue-collar,married,basic.9y,no,yes,no,cellular,apr,fri,48,2,999,0,nonexistent,-1.8,93.075,-47.1,1.479,5099.1,0
17c588e473a408cf99ca3ed3454230d2,48,services,married,basic.4y,unknown,no,yes,cellular,aug,thu,187,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0
1f6473a73abc8fafde3d80aa44304b64,46,self-employed,married,university.degree,no,yes,no,cellular,aug,thu,140,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
867926a3b8709ae7d9440879bddc839f,59,retired,married,high.school,no,no,no,cellular,aug,wed,292,2,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,0
45ceacdb74ac7ec19aa03e35fd67d080,34,admin.,married,university.degree,unknown,yes,no,cellular,aug,tue,87,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
c8d50e280a253bc70eb2b1d746577fa5,37,blue-collar,married,unknown,no,yes,no,cellular,may,tue,696,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.344,5099.1,0
f95a9c37c022641ba09209cd1fc76811,57,retired,married,basic.4y,no,no,yes,cellular,jun,mon,292,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0
2e754de1c238094b082dbbb733974531,39,admin.,married,high.school,no,yes,no,cellular,nov,thu,50,1,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
98c3f7475c16afc51d1ed92080c55d55,38,blue-collar,married,professional.course,no,no,no,telephone,may,wed,192,1,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
bff6e05cf4b2976d381f573602c01878,30,admin.,single,high.school,no,no,no,cellular,may,tue,154,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.344,5099.1,0
5968843b256fc1ce62c6e0be62abf086,51,management,married,university.degree,no,yes,no,cellular,nov,fri,289,3,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0
9f85ecccd5bc3aae643e13e7c28772f3,40,technician,married,university.degree,unknown,yes,no,cellular,aug,mon,392,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
1f4e909ceb8152939ae997ef55902e43,35,admin.,single,high.school,no,no,no,cellular,may,tue,107,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.291,5099.1,0
feafce18ce5bf23b2e0c1e38e366935d,40,technician,married,high.school,no,yes,yes,cellular,aug,fri,105,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
f16bea883b8f7c4be01dbd96b838af75,59,retired,married,university.degree,unknown,no,no,telephone,may,mon,92,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
25abccaae7384d4adf11a841b60a181d,76,housemaid,married,basic.4y,no,no,no,cellular,jun,tue,296,5,999,0,nonexistent,-1.7,94.055,-39.8,0.7020000000000001,4991.6,1
2fc4d144039abcbfed26375181e19804,30,blue-collar,single,basic.9y,no,no,yes,cellular,may,thu,252,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.327,5099.1,0
6cf87abe8e31a63d7da2f1cd4102d35a,28,admin.,single,high.school,no,no,no,telephone,jul,fri,70,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1,0
fe8c4d89154a76895fdf5961a48c5caf,34,blue-collar,married,basic.9y,no,no,no,cellular,may,wed,267,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
9df90bd43eeece6f074a2e434a2e11f0,55,management,married,university.degree,no,yes,no,cellular,aug,wed,130,7,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
854062ad6f78c1bbd1417e29ceb3995f,43,technician,married,professional.course,unknown,no,no,cellular,aug,mon,67,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
e3a0b24cf040d49bb0988824c30cecff,34,technician,married,university.degree,unknown,yes,no,cellular,aug,thu,414,2,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
52dcf2e5c0783f3e92565ead6345e032,53,retired,divorced,university.degree,no,yes,no,cellular,may,wed,172,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.281,5099.1,0
0d7f0d2247589f2fd493db0e171cea24,47,management,divorced,university.degree,no,no,no,telephone,may,tue,198,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0
18053d594d956938d80ef86cb6fb9a7e,56,management,married,university.degree,no,yes,no,cellular,aug,tue,370,2,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.8590000000000001,5076.2,1
37d8aab394edee86020a2e8dbae8991f,47,management,married,professional.course,no,yes,no,cellular,apr,fri,239,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
905ee341a9f12460c8cc8edc35223d08,31,entrepreneur,married,university.degree,no,no,no,telephone,nov,wed,723,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0
6364819f614b97842585ac94eb47e08b,37,technician,single,professional.course,unknown,no,no,cellular,jul,wed,482,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0
c5e0c667bb98607a5d2c51accfa0d3e1,53,services,married,high.school,unknown,no,no,telephone,may,thu,113,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0
4a5ae4414551b324cada57fa0f8bb533,32,self-employed,single,professional.course,unknown,no,no,cellular,may,thu,561,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.266,5099.1,1
2708b478a8148953efb68cb16dc46db8,54,technician,married,professional.course,no,yes,no,cellular,aug,wed,14,10,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
f82cfbde0bf10b646555f8ff97ad3149,47,entrepreneur,married,university.degree,no,yes,no,cellular,aug,tue,641,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,1
eacc2cdfac803a7ca6d549cd3cec6152,26,self-employed,single,professional.course,no,yes,no,cellular,jul,thu,71,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,0
58ce8d7d3b2c8c03dec9a3ab43ae6663,56,technician,married,professional.course,unknown,yes,no,telephone,may,thu,124,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0
9f17806fb27de93c7ea6c672973a174e,34,admin.,married,university.degree,no,no,no,telephone,may,tue,373,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0
08ccac9a69102ea62c435b90d294535d,40,admin.,married,basic.9y,no,no,yes,telephone,may,wed,145,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
2d017342ab35e3c0a6c1a4592937db7f,49,management,divorced,university.degree,no,no,yes,cellular,nov,wed,187,5,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,0
6bf7ad3ea5b6d98f5c767861d4fc88db,35,admin.,married,basic.9y,no,yes,yes,cellular,nov,wed,47,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0
b85c2f73dba5a841423c9d66ad32fcd3,45,admin.,married,high.school,unknown,yes,no,cellular,jul,mon,201,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0
968c6e95a9229d5e815a1315ad0d0cf4,34,services,married,high.school,unknown,yes,yes,telephone,may,tue,441,9,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0
d16d4be71436c227522e47945d51c939,41,admin.,single,high.school,no,no,no,cellular,nov,tue,143,3,999,1,failure,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0
f1ed01688a7fc01c07214acf71a3bb5f,30,services,single,high.school,no,yes,no,cellular,may,fri,82,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
4343ab0bb2e4d5bee7c1f55816871532,36,services,married,high.school,no,no,no,telephone,jun,fri,166,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
f49191a3c039d73632dce575bd6f5313,41,technician,divorced,university.degree,no,yes,no,cellular,aug,fri,191,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
a78a95ea7c80ed28884b70f84c110885,33,admin.,divorced,university.degree,no,no,no,cellular,aug,tue,384,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
0b94b942c17cac3a364383bf98326980,37,blue-collar,single,basic.4y,no,yes,yes,cellular,jul,wed,156,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0
c9cfcb91a58b474b8821e6ddf78a2cf4,29,admin.,single,university.degree,no,no,no,cellular,sep,fri,110,4,6,1,success,-1.1,94.199,-37.5,0.878,4963.6,0
cc81d840a6310c72cd7755a4911b0d56,58,entrepreneur,married,university.degree,no,no,no,cellular,jul,wed,101,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,0
f1604398b801ea64e43857dd242adbd3,35,admin.,married,university.degree,no,no,no,telephone,may,fri,353,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
fbf29bb9dba562c4c96650d57b2252af,28,admin.,married,university.degree,no,yes,no,cellular,apr,wed,261,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,0
f57be49f276a617a7128ce9e8c2163cb,50,management,married,high.school,unknown,no,no,telephone,may,tue,149,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
8e1c4f188624dd57535b63acfb8a4a5b,27,management,married,university.degree,no,yes,no,telephone,may,tue,345,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,0
abfcdaa7220cf027e039c5c8c56a1253,38,services,married,high.school,no,no,no,telephone,may,wed,483,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
0e57b35b7b930489d1fe14ecc8203298,26,services,single,high.school,no,unknown,unknown,cellular,jul,wed,125,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0
980e9e1674e754ca7e7cbaa10dece038,31,technician,divorced,professional.course,no,no,no,cellular,jul,wed,64,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0
c42475eebd8e2c23225ef067fea29dcd,44,blue-collar,married,professional.course,unknown,no,no,cellular,nov,tue,214,2,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0
de164988445289695af017b31230ee0e,44,admin.,married,university.degree,unknown,yes,no,telephone,jun,thu,18,2,999,0,nonexistent,1.4,94.465,-41.8,4.8660000000000005,5228.1,0
d2a1062ff3c1d1771f522bb1b8304241,43,entrepreneur,married,high.school,unknown,no,yes,cellular,nov,thu,274,2,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
448c8483e13543dd0f678b4ebe7bddf6,35,admin.,single,university.degree,unknown,no,no,cellular,jul,thu,863,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,1
2b4526ae73f03e8ba9bba48bc26d771e,30,services,married,high.school,unknown,no,no,telephone,may,wed,48,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
78017a67aba4e4d321d7a8c3234add55,29,technician,single,professional.course,no,yes,no,cellular,sep,mon,157,7,3,5,success,-1.1,94.199,-37.5,0.879,4963.6,0
70523b77b2efbc1d8d90ab393ad5679a,41,admin.,married,high.school,no,no,no,telephone,may,fri,312,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0
b791c73309bbe5f29cb8088a62ef04ec,29,services,divorced,high.school,no,yes,no,cellular,may,fri,323,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0
282e5d73552b9ce24841e54c7e5850b4,46,admin.,married,high.school,no,no,no,telephone,jun,fri,47,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
ac79a70b1abd398744428cb614b22953,45,admin.,divorced,high.school,no,no,no,cellular,jul,thu,537,5,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0
409925c5806cda29ec521e8561617029,58,admin.,single,university.degree,no,no,no,cellular,aug,thu,96,3,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
0d2ae339b307ea13649f1dfeadcb5471,43,admin.,married,university.degree,no,yes,no,cellular,aug,wed,115,3,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
8431fe796f68969f20536c69a4386dff,38,technician,single,university.degree,no,yes,no,cellular,aug,fri,131,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
452d2e83237dbb89348e3c8afcab38ac,45,management,married,basic.9y,no,yes,no,telephone,jun,fri,37,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
88cfbf4aacea2f3f5c9c7ebe6646ba03,48,blue-collar,married,basic.6y,no,no,no,cellular,aug,fri,85,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
47a84961688c324e0b1018281bacc7ad,49,admin.,divorced,university.degree,no,no,no,telephone,jun,wed,141,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
a8c558a2616baaeaf46ec4c783c732be,33,services,married,basic.9y,unknown,yes,no,telephone,may,wed,861,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
ede30b76290d8be304417238763ba16b,31,blue-collar,single,high.school,no,no,no,cellular,may,wed,153,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
8ccf60959623a5069fe94537e4330eea,45,self-employed,divorced,university.degree,no,no,no,cellular,jul,tue,69,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,0
9d81d5ae5f48471044e78deedc3f8273,46,blue-collar,married,basic.4y,unknown,no,no,cellular,jul,tue,203,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,0
28854e2193e11e2e6f71d777d0ad548c,38,management,married,high.school,no,yes,no,telephone,may,thu,224,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.327,5099.1,0
e2f2c67430b53b9235d1ea3cdb1ccf41,51,retired,married,university.degree,no,yes,yes,telephone,may,tue,235,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
ba9b9b13c137192f03eb071d4039353d,37,technician,married,professional.course,unknown,yes,yes,cellular,jul,tue,144,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,0
a7f93a94baec6b67c11bb7769019318a,41,services,married,high.school,no,yes,yes,cellular,apr,wed,301,1,999,1,failure,-1.8,93.075,-47.1,1.415,5099.1,0
b73ed23a9d013b2e3d0e15121bdb294b,32,technician,single,professional.course,no,no,yes,cellular,jul,tue,129,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,0
027d43656bda10b1fa7cec041f1ecec6,30,technician,married,basic.6y,no,no,no,cellular,may,thu,25,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.266,5099.1,0
4e4bf989a561a6ba7477f82e99aa406e,48,admin.,divorced,professional.course,no,yes,no,telephone,jun,wed,37,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
500afd745d556d26a7bc99474a38207b,55,unknown,married,unknown,unknown,yes,no,cellular,aug,fri,103,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
47233b283de2c77cdabd70fcd922cdf4,40,technician,married,high.school,no,yes,no,cellular,aug,mon,83,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.821,5076.2,0
270e51b05b7e762306fb987d96449844,29,admin.,single,university.degree,no,yes,no,cellular,jun,mon,154,1,999,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,0
f2dcab4b60e672265d7bffdac3becc7c,53,entrepreneur,married,unknown,no,no,no,cellular,nov,wed,304,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0
e99c1ac3abd6f1f46a0d0500b1b89168,37,housemaid,married,university.degree,no,yes,no,cellular,may,wed,100,1,999,0,nonexistent,-1.8,93.876,-40.0,0.672,5008.7,0
bb52ca0253d9307142a5d113e39278ed,52,admin.,married,high.school,no,no,no,cellular,apr,thu,312,2,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,0
